"","ID","word","nugget","argument","Attack"
"6444",10852,"modem","O","B-Device","DiscoverVulnerability"
"6445",10852,"router","O","I-Device","DiscoverVulnerability"
"6446",10852,"Netgear","O","B-Device","DiscoverVulnerability"
"6447",10852,"has","B-PatchVulnerability","I-Device","PatchVulnerability"
"6448",10852,"released","I-PatchVulnerability","I-Device","PatchVulnerability"
"6449",10852,"firmware","O","B-Organization","PatchVulnerability"
"6450",10852,"fix","B-PatchVulnerability","B-Patch","PatchVulnerability"
"6451",10852,"a","O","I-Patch","PatchVulnerability"
"6452",10852,"new","O","I-Patch","PatchVulnerability"
"6453",10852,"-","O","B-Vulnerability","PatchVulnerability"
"6454",10852,"here","O","I-Vulnerability","PatchVulnerability"
"6455",10852,"'s","O","I-Vulnerability","PatchVulnerability"
"6456",10852,"more","O","I-Vulnerability","PatchVulnerability"
"6457",10865,"Affects","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6458",10888,"Quantifying","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6459",10889,"issues","B-PatchVulnerability","O","PatchVulnerability"
"6460",10889,"patch","O","B-Organization","PatchVulnerability"
"6461",10889,"fix","B-PatchVulnerability","I-Patch","PatchVulnerability"
"6462",10889,"the","O","I-Patch","PatchVulnerability"
"6463",10889,"'","O","I-Patch","PatchVulnerability"
"6464",10889,"vulnerability","O","B-Vulnerability","PatchVulnerability"
"6465",10889,"found","B-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"6466",10889,"in","O","I-Vulnerability","DiscoverVulnerability"
"6467",10889,"by","O","I-Vulnerability","DiscoverVulnerability"
"6468",10889,"other","O","B-Device","DiscoverVulnerability"
"6469",10889,"http://www.firstpost.com/tech/news-analysis/microsoft-issues-new-security-patch-to-fix-the-meltdown-vulnerability-found-in-chipsets-by-intel-and-other-chip-makers-4412977.htmlÃ<U+0082>Â Ã¢Â<U+0080>Â¦","O","B-Organization","DiscoverVulnerability"
"6470",10895,"warn","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6471",10895,"affecting","O","B-Vulnerability","DiscoverVulnerability"
"6472",10895,"~","O","I-Vulnerability","DiscoverVulnerability"
"6473",10895,"1M","O","I-Vulnerability","DiscoverVulnerability"
"6474",10895,",","O","B-System","DiscoverVulnerability"
"6475",10896,"address","B-PatchVulnerability","B-Organization","PatchVulnerability"
"6476",10896,"social","O","I-Organization","PatchVulnerability"
"6477",10896,".","O","I-Vulnerability","PatchVulnerability"
"6478",10897,"address","B-PatchVulnerability","B-Organization","PatchVulnerability"
"6479",10897,"social","O","I-Organization","PatchVulnerability"
"6480",10897,".","O","I-Vulnerability","PatchVulnerability"
"6481",10903,"was","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6482",10903,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"6483",10903,"in","O","B-Vulnerability","DiscoverVulnerability"
"6484",10903,"Kibana","O","I-Vulnerability","DiscoverVulnerability"
"6485",10903,".","O","B-Device","DiscoverVulnerability"
"6486",10904,"Kibana","O","B-Version","DiscoverVulnerability"
"6487",10904,"was","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6488",10904,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"6489",10904,"in","O","B-Vulnerability","DiscoverVulnerability"
"6490",10904,"Kibana","O","I-Vulnerability","DiscoverVulnerability"
"6491",10904,"/","O","B-Device","DiscoverVulnerability"
"6492",10905,"vulnerability","O","B-CVE","DiscoverVulnerability"
"6493",10905,"was","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6494",10905,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"6495",10905,"in","O","B-Vulnerability","DiscoverVulnerability"
"6496",10905,"Kibana","O","I-Vulnerability","DiscoverVulnerability"
"6497",10905,"/","O","B-Device","DiscoverVulnerability"
"6498",10906,"as","I-DiscoverVulnerability","O","DiscoverVulnerability"
"6499",10907,"was","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6500",10907,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"6501",10907,"in","O","B-Vulnerability","DiscoverVulnerability"
"6502",10907,"Ã¢Â<U+0080>Â¦","O","I-Vulnerability","DiscoverVulnerability"
"6503",10917,"issues","B-PatchVulnerability","O","PatchVulnerability"
"6504",10917,"patch","O","B-Organization","PatchVulnerability"
"6505",10917,"fix","B-PatchVulnerability","I-Patch","PatchVulnerability"
"6506",10917,"the","O","I-Patch","PatchVulnerability"
"6507",10917,"'","O","I-Patch","PatchVulnerability"
"6508",10917,"vulnerability","O","B-Vulnerability","PatchVulnerability"
"6509",10917,"found","B-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"6510",10917,"in","O","I-Vulnerability","DiscoverVulnerability"
"6511",10917,"by","O","B-Vulnerability","DiscoverVulnerability"
"6512",10917,"other","O","B-Device","DiscoverVulnerability"
"6513",10917,"https://ift.tt/2pVSol5Ã<U+0082>Â ","O","B-Organization","DiscoverVulnerability"
"6514",10918,"was","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6515",10918,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"6516",10918,"in","O","B-Vulnerability","DiscoverVulnerability"
"6517",10918,"Ã¢Â<U+0080>Â¦","O","I-Vulnerability","DiscoverVulnerability"
"6518",10919,"was","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6519",10919,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"6520",10919,"in","O","B-Vulnerability","DiscoverVulnerability"
"6521",10919,"IBM","O","I-Vulnerability","DiscoverVulnerability"
"6522",10919,"https://goo.gl/fb/vqDAoCÃ<U+0082>Â ","O","B-System","DiscoverVulnerability"
"6523",10920,"IBM","O","I-System","DiscoverVulnerability"
"6524",10920,"Financial","O","I-System","DiscoverVulnerability"
"6525",10920,"as","I-DiscoverVulnerability","O","DiscoverVulnerability"
"6526",10921,"merge/applyToDefaults","O","I-Device","DiscoverVulnerability"
"6527",10921,"Ã¢Â<U+0080>Â¦","O","I-Vulnerability","DiscoverVulnerability"
"6528",10922,"was","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6529",10922,"classified","O","I-Vulnerability","DiscoverVulnerability"
"6530",10923,"vulnerability","O","B-CVE","DiscoverVulnerability"
"6531",10923,"was","O","B-Vulnerability","DiscoverVulnerability"
"6532",10923,"classified","O","I-Vulnerability","DiscoverVulnerability"
"6533",10925,"has","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6534",10925,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"6535",10931,"issues","B-PatchVulnerability","O","PatchVulnerability"
"6536",10931,"patch","O","B-Organization","PatchVulnerability"
"6537",10931,"fix","B-PatchVulnerability","I-Patch","PatchVulnerability"
"6538",10931,"the","O","I-Patch","PatchVulnerability"
"6539",10931,"'","O","I-Patch","PatchVulnerability"
"6540",10931,"vulnerability","O","B-Vulnerability","PatchVulnerability"
"6541",10931,"found","B-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"6542",10931,"in","O","I-Vulnerability","DiscoverVulnerability"
"6543",10931,"by","O","I-Vulnerability","DiscoverVulnerability"
"6544",10931,"other","O","B-Device","DiscoverVulnerability"
"6545",10931,"http://bit.ly/2GI10GAÃ<U+0082>Â ","O","B-Organization","DiscoverVulnerability"
"6546",10934,"Captures","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6547",10936,"More","O","I-Device","DiscoverVulnerability"
"6548",10938,"]","O","I-Vulnerability","DiscoverVulnerability"
"6549",10938,":","O","I-Vulnerability","DiscoverVulnerability"
"6550",10938,"vulnerability","O","B-CVE","DiscoverVulnerability"
"6551",10938,"was","B-DiscoverVulnerability","B-Vulnerability","DiscoverVulnerability"
"6552",10938,"classified","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"6553",10938,"was","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6554",10938,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"6555",10939,"disclosure","I-DiscoverVulnerability","O","DiscoverVulnerability"
"6556",10939,"was","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6557",10939,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"6558",10939,"in","O","B-Vulnerability","DiscoverVulnerability"
"6559",10939,"Google","O","I-Vulnerability","DiscoverVulnerability"
"6560",10939,"Ã¢Â<U+0080>Â¦","O","B-System","DiscoverVulnerability"
"6561",10939,"https://goo.gl/fb/yRtvMKÃ<U+0082>Â ","O","I-System","DiscoverVulnerability"
"6562",10940,"has","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6563",10940,"been","I-DiscoverVulnerability","O","DiscoverVulnerability"
"6564",10940,"found","I-DiscoverVulnerability","B-Vulnerability","DiscoverVulnerability"
"6565",10940,"in","O","I-Vulnerability","DiscoverVulnerability"
"6566",10941,"IBM","O","B-System","DiscoverVulnerability"
"6567",10941,"WebSphere","O","I-System","DiscoverVulnerability"
"6568",10941,"has","B-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"6569",10941,"been","I-DiscoverVulnerability","O","DiscoverVulnerability"
"6570",10941,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"6571",10954,"Winbox","O","I-PII","DiscoverVulnerability"
"6572",10954,"www","O","I-Vulnerability","DiscoverVulnerability"
"6573",10954,"that","O","B-System","DiscoverVulnerability"
"6574",10954,"was","B-PatchVulnerability","I-System","PatchVulnerability"
"6575",10954,"patched","I-PatchVulnerability","I-System","PatchVulnerability"
"6576",10954,"more","O","I-System","PatchVulnerability"
"6577",10962,"ddos","O","I-Vulnerability","PatchVulnerability"
"6578",10979,"No","O","I-Vulnerability","PatchVulnerability"
"6579",10979,"access","O","I-Vulnerability","PatchVulnerability"
"6580",10979,"to","O","I-Vulnerability","PatchVulnerability"
"6581",10982,"ddos","O","I-Vulnerability","PatchVulnerability"
"6582",10999,"No","O","I-Vulnerability","PatchVulnerability"
"6583",10999,"access","O","I-Vulnerability","PatchVulnerability"
"6584",10999,"to","O","I-Vulnerability","PatchVulnerability"
"6585",11000,"]","O","I-Vulnerability","PatchVulnerability"
"6586",11000,"http://www.scip.ch/en/?vuldb.74529Ã<U+0082>Â ","O","I-Vulnerability","PatchVulnerability"
"6587",11001,"Isilon","O","B-CVE","PatchVulnerability"
"6588",11001,"]","O","I-Vulnerability","PatchVulnerability"
"6589",11001,"http://www.scip.ch/en/?vuldb.74531Ã<U+0082>Â ","O","I-Vulnerability","PatchVulnerability"
"6590",11002,":","O","B-CVE","PatchVulnerability"
"6591",11066,"found","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6592",11066,"that","O","B-Vulnerability","DiscoverVulnerability"
"6593",11066,"to","O","B-System","DiscoverVulnerability"
"6594",11066,"someone","O","B-Capabilities","DiscoverVulnerability"
"6595",11066,"Ã¢Â<U+0080>Â<U+0099>s","O","I-Capabilities","DiscoverVulnerability"
"6596",11066,"video","O","I-Capabilities","DiscoverVulnerability"
"6597",11066,"|","O","I-Capabilities","DiscoverVulnerability"
"6598",11066,"Latest","O","I-Capabilities","DiscoverVulnerability"
"6599",11077,"Dilaut","O","B-Person","DiscoverVulnerability"
"6600",11148,"determines","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6601",11167,"exposed","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6602",11179,"getting","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6603",11179,"vulnerable","I-DiscoverVulnerability","O","DiscoverVulnerability"
"6604",11192,"fix","B-PatchVulnerability","O","PatchVulnerability"
"6605",11192,"Server","O","B-Vulnerability","PatchVulnerability"
"6606",11228,"up","O","B-Organization","PatchVulnerability"
"6607",11228,"2.71.00","O","I-System","PatchVulnerability"
"6608",11228,"unknown","O","I-System","PatchVulnerability"
"6609",11229,"Vulnerability","O","I-Vulnerability","PatchVulnerability"
"6610",11260,"affecting","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6611",11260,"http://fb.me/1wJwECZv8Ã<U+0082>Â ","O","I-Vulnerability","DiscoverVulnerability"
"6612",11261,"DNS","O","B-System","DiscoverVulnerability"
"6613",11351,"since","O","I-Vulnerability","DiscoverVulnerability"
"6614",11351,"2008","O","I-Vulnerability","DiscoverVulnerability"
"6615",11470,"hides","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6616",11488,"design","O","I-Vulnerability","DiscoverVulnerability"
"6617",11489,"reveals","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6618",11492,"reveals","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6619",11499,"]","O","I-Vulnerability","DiscoverVulnerability"
"6620",11499,"http://www.scip.ch/en/?vuldb.74520Ã<U+0082>Â ","O","I-Vulnerability","DiscoverVulnerability"
"6621",11500,":","O","B-CVE","DiscoverVulnerability"
"6622",11505,".","O","B-System","DiscoverVulnerability"
"6623",11506,"Tomb","O","I-System","DiscoverVulnerability"
"6624",11509,"discusses","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6625",11509,"vulnerability","O","B-Organization","DiscoverVulnerability"
"6626",11509,"lingering","O","B-Vulnerability","DiscoverVulnerability"
"6627",11509,"on","O","I-Vulnerability","DiscoverVulnerability"
"6628",11509,"several","O","I-Vulnerability","DiscoverVulnerability"
"6629",11510,"""","O","B-System","DiscoverVulnerability"
"6630",11510,"Naked","O","I-System","DiscoverVulnerability"
"6631",11517,"investigating","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6632",11519,"Affect","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6633",11525,"]","O","I-Vulnerability","DiscoverVulnerability"
"6634",11525,":","O","I-Vulnerability","DiscoverVulnerability"
"6635",11525,"http://www.scip.ch/en/?vuldb.74579Ã<U+0082>Â ","O","B-CVE","DiscoverVulnerability"
"6636",11526,"http://bit.ly/19GvvYFÃ<U+0082>Â ","O","I-Vulnerability","DiscoverVulnerability"
"6637",11527,"CVE-2015-2786","O","B-Vulnerability","DiscoverVulnerability"
"6638",11527,"]","O","I-Vulnerability","DiscoverVulnerability"
"6639",11527,"#Mybb","O","I-Vulnerability","DiscoverVulnerability"
"6640",11527,"scip.ch","O","B-CVE","DiscoverVulnerability"
"6641",11533,"determines","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6642",11542,"has","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6643",11542,"announced","I-DiscoverVulnerability","O","DiscoverVulnerability"
"6644",11543,"Medium","O","B-Vulnerability","DiscoverVulnerability"
"6645",11543,"-","O","I-Vulnerability","DiscoverVulnerability"
"6646",11543,"CVE-2015-2818","O","I-Vulnerability","DiscoverVulnerability"
"6647",11570,"comedy","O","I-Person","DiscoverVulnerability"
"6648",11582,"determines","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6649",11601,"are","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6650",11601,"vulnerable","I-DiscoverVulnerability","B-System","DiscoverVulnerability"
"6651",11601,"to","O","I-System","DiscoverVulnerability"
"6652",11601,"SOUL","O","I-System","DiscoverVulnerability"
"6653",11602,"found","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6654",11602,"to","O","B-System","DiscoverVulnerability"
"6655",11602,"someone","O","B-Capabilities","DiscoverVulnerability"
"6656",11602,"'s","O","I-Capabilities","DiscoverVulnerability"
"6657",11602,"video","O","I-Capabilities","DiscoverVulnerability"
"6658",11602,"http://www.latesthackingnews.com/2015/04/01/vulnerability-found-in-youtube-that-allowed-anyone-to-delete-someones-video/Ã<U+0082>Â Ã¢Â<U+0080>Â¦","O","I-Capabilities","DiscoverVulnerability"
"6659",11603,"7","O","I-Capabilities","DiscoverVulnerability"
"6660",11603,"Guidelines","O","I-Capabilities","DiscoverVulnerability"
"6661",11615,"patches","B-PatchVulnerability","O","PatchVulnerability"
"6662",11615,"Ã¢Â<U+0080>Â<U+0093>","O","B-Organization","PatchVulnerability"
"6663",11616,"patches","B-PatchVulnerability","O","PatchVulnerability"
"6664",11616,"Ã¢Â<U+0080>Â<U+0093>","O","B-Organization","PatchVulnerability"
"6665",11616,"Freak","O","B-Vulnerability","PatchVulnerability"
"6666",11617,"according","O","I-Vulnerability","PatchVulnerability"
"6667",11617,"...","O","I-Vulnerability","PatchVulnerability"
"6668",11617,"http://ow.ly/2WMZupÃ<U+0082>Â ","O","I-Vulnerability","PatchVulnerability"
"6669",11633,"reveals","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6670",11634,"determines","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6671",11642,"announces","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6672",11650,"Draft","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6673",11650,"report","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6674",11666,"found","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6675",11666,"that","O","B-Vulnerability","DiscoverVulnerability"
"6676",11666,"to","O","B-System","DiscoverVulnerability"
"6677",11666,"someone","O","B-Capabilities","DiscoverVulnerability"
"6678",11666,"Ã¢Â<U+0080>Â<U+0099>s","O","I-Capabilities","DiscoverVulnerability"
"6679",11666,"video","O","I-Capabilities","DiscoverVulnerability"
"6680",11666,"http://zarigoga.blogspot.com/2015/04/vulnerability-found-in-youtube-that.htmlÃ<U+0082>Â Ã¢Â<U+0080>Â¦","O","I-Capabilities","DiscoverVulnerability"
"6681",11667,"Vulnerability","O","I-Capabilities","DiscoverVulnerability"
"6682",11667,"found","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6683",11667,"that","O","B-Vulnerability","DiscoverVulnerability"
"6684",11667,"to","O","B-System","DiscoverVulnerability"
"6685",11667,"someone","O","B-Capabilities","DiscoverVulnerability"
"6686",11667,"Ã¢Â<U+0080>Â<U+0099>s","O","I-Capabilities","DiscoverVulnerability"
"6687",11667,"video","O","I-Capabilities","DiscoverVulnerability"
"6688",11667,"http://zarigoga.blogspot.com/2015/04/vulnerability-found-in-youtube-that.htmlÃ<U+0082>Â Ã¢Â<U+0080>Â¦","O","I-Capabilities","DiscoverVulnerability"
"6689",11668,"Multicast","O","I-Capabilities","DiscoverVulnerability"
"6690",11669,"explains","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6691",11693,"Are","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6692",11693,"Vulnerable","I-DiscoverVulnerability","O","DiscoverVulnerability"
"6693",11693,"Malware","O","I-Device","DiscoverVulnerability"
"6694",11693,"exposed","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6695",11693,"in","O","I-Organization","DiscoverVulnerability"
"6696",11693,"http://bit.ly/1EEqD43Ã<U+0082>Â ","O","B-Vulnerability","DiscoverVulnerability"
"6697",11694,"@egabbert","O","I-Vulnerability","DiscoverVulnerability"
"6698",11698,"found","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6699",11698,"vulnerability","O","B-Person","DiscoverVulnerability"
"6700",11698,"probably","O","B-Vulnerability","DiscoverVulnerability"
"6701",11698,"used","O","I-Vulnerability","DiscoverVulnerability"
"6702",11698,"@opsmatic","O","I-Vulnerability","DiscoverVulnerability"
"6703",11703,"report","I-DiscoverVulnerability","O","DiscoverVulnerability"
"6704",11709,"determines","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6705",11736,"found","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6706",11736,"that","O","B-Vulnerability","DiscoverVulnerability"
"6707",11736,"to","O","B-System","DiscoverVulnerability"
"6708",11736,"someone","O","B-Capabilities","DiscoverVulnerability"
"6709",11736,"Ã¢Â<U+0080>Â<U+0099>s","O","I-Capabilities","DiscoverVulnerability"
"6710",11736,"video","O","I-Capabilities","DiscoverVulnerability"
"6711",11736,"http://www.latesthackingnews.com/2015/04/01/vulnerability-found-in-youtube-that-allowed-anyone-to-delete-someones-video/Ã<U+0082>Â Ã¢Â<U+0080>Â¦","O","I-Capabilities","DiscoverVulnerability"
"6712",11737,"Senior","O","I-Capabilities","DiscoverVulnerability"
"6713",11748,"security","O","B-Organization","DiscoverVulnerability"
"6714",11748,"vulnerability","O","I-Organization","DiscoverVulnerability"
"6715",11748,"for","O","I-Organization","DiscoverVulnerability"
"6716",11749,"accordi","O","I-Vulnerability","DiscoverVulnerability"
"6717",11749,"...","O","I-Vulnerability","DiscoverVulnerability"
"6718",11749,"http://bit.ly/1BMIn65Ã<U+0082>Â ","O","I-Vulnerability","DiscoverVulnerability"
"6719",11757,"reports","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6720",11757,"vulnerability","O","B-Vulnerability","DiscoverVulnerability"
"6721",11758,"""","O","I-Vulnerability","DiscoverVulnerability"
"6722",11764,"creates","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6723",11768,"Magazi","O","B-Patch","DiscoverVulnerability"
"6724",11773,"Multicast","O","I-Vulnerability","DiscoverVulnerability"
"6725",11777,"found","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6726",11777,"that","O","B-Vulnerability","DiscoverVulnerability"
"6727",11777,"'","O","B-System","DiscoverVulnerability"
"6728",11777,"to","O","B-Capabilities","DiscoverVulnerability"
"6729",11777,"be","O","I-Capabilities","DiscoverVulnerability"
"6730",11777,"deleted","O","I-Capabilities","DiscoverVulnerability"
"6731",11777,".","O","I-Capabilities","DiscoverVulnerability"
"6732",11778,"Adobe","O","I-Capabilities","DiscoverVulnerability"
"6733",11778,"Launches","O","I-Capabilities","DiscoverVulnerability"
"6734",11778,"Cash-Free","O","I-Capabilities","DiscoverVulnerability"
"6735",11926,"WinRAR","O","I-Vulnerability","DiscoverVulnerability"
"6736",11926,"utility","O","I-Vulnerability","DiscoverVulnerability"
"6737",11926,".","O","B-System","DiscoverVulnerability"
"6738",11927,"For","O","I-Device","DiscoverVulnerability"
"6739",11927,"most","O","I-Device","DiscoverVulnerability"
"6740",11944,"WinRAR","O","I-Vulnerability","DiscoverVulnerability"
"6741",11944,"utility","O","I-Vulnerability","DiscoverVulnerability"
"6742",11944,".","O","B-System","DiscoverVulnerability"
"6743",11945,"http://ow.ly/34RvOcÃ<U+0082>Â ","O","I-Device","DiscoverVulnerability"
"6744",11946,"http://ow.ly/SRykzÃ<U+0082>Â ","O","I-Device","DiscoverVulnerability"
"6745",11948,"WinRAR","O","I-Vulnerability","DiscoverVulnerability"
"6746",11948,"utility","O","I-Vulnerability","DiscoverVulnerability"
"6747",11948,".","O","B-System","DiscoverVulnerability"
"6748",11949,"FML","O","I-Device","DiscoverVulnerability"
"6749",11950,"Unpatched","O","I-Device","DiscoverVulnerability"
"6750",11953,"WinRAR","O","I-Vulnerability","DiscoverVulnerability"
"6751",11953,"utility","O","I-Vulnerability","DiscoverVulnerability"
"6752",11953,".","O","B-System","DiscoverVulnerability"
"6753",11954,"The","O","I-Device","DiscoverVulnerability"
"6754",11954,"WinRAR","O","I-Device","DiscoverVulnerability"
"6755",11954,"WinRAR","O","I-Vulnerability","DiscoverVulnerability"
"6756",11954,"utility","O","I-Vulnerability","DiscoverVulnerability"
"6757",11954,".","O","B-System","DiscoverVulnerability"
"6758",11955,"I","O","I-Device","DiscoverVulnerability"
"6759",11955,"LOVE","O","I-Device","DiscoverVulnerability"
"6760",12001,"vulnerable","I-DiscoverVulnerability","O","DiscoverVulnerability"
"6761",12034,"screen","O","B-Vulnerability","DiscoverVulnerability"
"6762",12114,"discovered","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6763",12114,"Help","O","I-Vulnerability","DiscoverVulnerability"
"6764",12210,"published","I-DiscoverVulnerability","O","DiscoverVulnerability"
"6765",12257,"exists","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6766",12257,",","O","B-Vulnerability","DiscoverVulnerability"
"6767",12259,"showed","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6768",12259,"real","O","B-Person","DiscoverVulnerability"
"6769",12259,"asking","O","I-Vulnerability","DiscoverVulnerability"
"6770",12260,"#grandslampic.twitter.com/C7O","O","I-Capabilities","DiscoverVulnerability"
"6771",12272,"has","B-PatchVulnerability","O","PatchVulnerability"
"6772",12272,"been","I-PatchVulnerability","O","PatchVulnerability"
"6773",12272,"fixed","I-PatchVulnerability","O","PatchVulnerability"
"6774",12272,"recently","O","B-Vulnerability","PatchVulnerability"
"6775",12279,"describes","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6776",12289,"teams","O","B-Person","DiscoverVulnerability"
"6777",12306,"Phishing","B-Phishing","O","Phishing"
"6778",12308,"has","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6779",12308,"been","I-DiscoverVulnerability","O","DiscoverVulnerability"
"6780",12308,"found","I-DiscoverVulnerability","B-Vulnerability","DiscoverVulnerability"
"6781",12308,"within","O","I-Vulnerability","DiscoverVulnerability"
"6782",12308,"classloaders","O","B-Person","DiscoverVulnerability"
"6783",12308,"&","O","I-Person","DiscoverVulnerability"
"6784",12308,"via","O","B-Capabilities","DiscoverVulnerability"
"6785",12308,"class","O","I-Capabilities","DiscoverVulnerability"
"6786",12308,"parameter","O","I-Capabilities","DiscoverVulnerability"
"6787",12308,"!","O","I-Capabilities","DiscoverVulnerability"
"6788",12309,"https://www.4armed.com/blog/excel-streaming-reader-vulnerability/Ã<U+0082>Â Ã¢Â<U+0080>Â¦","O","I-Capabilities","DiscoverVulnerability"
"6789",12310,"#SuccessionHBO","O","I-Capabilities","DiscoverVulnerability"
"6790",12311,"Loved","O","I-Capabilities","DiscoverVulnerability"
"6791",12324,"fell","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6792",12359,",","O","I-Vulnerability","DiscoverVulnerability"
"6793",12365,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"6794",12366,"they","O","I-System","DiscoverVulnerability"
"6795",12366,"still","O","I-System","DiscoverVulnerability"
"6796",12374,"made","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6797",12374,"following","O","B-Organization","DiscoverVulnerability"
"6798",12374,"the","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6799",12374,"discovery","I-DiscoverVulnerability","O","DiscoverVulnerability"
"6800",12374,"left","O","B-Vulnerability","DiscoverVulnerability"
"6801",12374,"the","O","I-Vulnerability","DiscoverVulnerability"
"6802",12374,"app","O","I-Vulnerability","DiscoverVulnerability"
"6803",12374,"by","O","I-System","DiscoverVulnerability"
"6804",12374,"Pegasus","O","I-Capabilities","DiscoverVulnerability"
"6805",12374,"spyware","O","I-Capabilities","DiscoverVulnerability"
"6806",12374,".","O","I-Capabilities","DiscoverVulnerability"
"6807",12375,"But","O","I-Capabilities","DiscoverVulnerability"
"6808",12375,"if","O","I-Capabilities","DiscoverVulnerability"
"6809",12375,"they","O","I-Capabilities","DiscoverVulnerability"
"6810",12429,"shows","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6811",12538,"@BreneBrown","O","B-System","DiscoverVulnerability"
"6812",12565,"was","B-PatchVulnerability","O","PatchVulnerability"
"6813",12565,"patched","I-PatchVulnerability","O","PatchVulnerability"
"6814",12565,"in","O","B-Vulnerability","PatchVulnerability"
"6815",12565,"devices","O","I-Vulnerability","PatchVulnerability"
"6816",12565,"...","O","B-Device","PatchVulnerability"
"6817",12566,"Not","O","B-System","PatchVulnerability"
"6818",12573,"did","B-DiscoverVulnerability","O","DiscoverVulnerability"
"6819",12573,"vulnerability","O","B-Person","DiscoverVulnerability"
"6820",12574,"was","O","B-Time","DiscoverVulnerability"
"6821",12575,"be","O","I-Vulnerability","DiscoverVulnerability"
"6822",12580,"revealed","B-DiscoverVulnerability","B-Software","DiscoverVulnerability"
"6823",12580,"security","O","B-Time","DiscoverVulnerability"
"6824",12580,"vulnerability","O","I-Time","DiscoverVulnerability"
"6825",12580,"Goldman","O","B-Vulnerability","DiscoverVulnerability"
"6826",12580,"reassigned","O","I-Vulnerability","DiscoverVulnerability"
