"","ID","word","nugget","argument","Attack"
"59019",1028,"to","I-Phishing","O","Phishing"
"59020",1028,"be","I-Phishing","O","Phishing"
"59021",1028,"companies","O","B-Organization","Phishing"
"59022",1028,"Apple","O","B-Organization","Phishing"
"59023",1028,"Amazon","O","B-Organization","Phishing"
"59024",1028,"banks","O","B-Organization","Phishing"
"59025",1028,"charities","O","B-Organization","Phishing"
"59026",1028,"government","O","B-Organization","Phishing"
"59027",1028,"departments","O","I-Organization","Phishing"
"59028",1690,"trick","B-Phishing","O","Phishing"
"59029",1690,"recipients","O","B-Person","Phishing"
"59030",1690,"created","B-Phishing","O","Phishing"
"59031",1690,"to","I-Phishing","O","Phishing"
"59032",1690,"mirror","I-Phishing","O","Phishing"
"59033",1690,"legitimate","O","B-Organization","Phishing"
"59034",1690,"business","O","I-Organization","Phishing"
"59035",1690,"site","O","B-Website","Phishing"
"59036",1690,"entering","O","B-Purpose","Phishing"
"59037",1690,"personal","O","I-Purpose","Phishing"
"59038",1690,"details","O","I-Purpose","Phishing"
"59039",2992,"Phishing","O","B-File","Phishing"
"59040",2992,"emails","O","I-File","Phishing"
"59041",2992,"mimic","B-Phishing","O","Phishing"
"59042",2992,"firm","O","B-Organization","Phishing"
"59043",2992,"real","O","B-Data","Phishing"
"59044",2992,"emails","O","I-Data","Phishing"
"59045",4606,"criminals","O","B-Person","Phishing"
"59046",4606,"the","O","B-Organization","Phishing"
"59047",4606,"companies","O","I-Organization","Phishing"
"59048",4606,"they","O","B-Person","Phishing"
"59049",4606,"are","B-Phishing","O","Phishing"
"59050",4606,"impersonating","I-Phishing","O","Phishing"
"59051",536,"OAUTH","B-Phishing","O","Phishing"
"59052",536,"phishing","I-Phishing","O","Phishing"
"59053",536,"attacks","I-Phishing","O","Phishing"
"59054",536,"Google","O","B-Person","Phishing"
"59055",536,"users","O","I-Person","Phishing"
"59056",1290,"The","B-Phishing","O","Phishing"
"59057",1290,"phishing","I-Phishing","O","Phishing"
"59058",1290,"attack","I-Phishing","O","Phishing"
"59059",1290,"an","O","B-File","Phishing"
"59060",1290,"e-mail","O","I-File","Phishing"
"59061",1290,"a","O","B-Person","Phishing"
"59062",1290,"user","O","I-Person","Phishing"
"59063",1290,"a","O","B-File","Phishing"
"59064",1290,"document","O","I-File","Phishing"
"59065",1953,"the","O","B-Software","Phishing"
"59066",1953,"OAUTH2","O","I-Software","Phishing"
"59067",1953,"service","O","I-Software","Phishing"
"59068",1953,"accounts.google.com","O","B-Website","Phishing"
"59069",1953,"appears","B-Phishing","O","Phishing"
"59070",1953,"as","I-Phishing","O","Phishing"
"59071",1953,"Google","O","B-Software","Phishing"
"59072",1953,"Docs","O","I-Software","Phishing"
"59073",1953,"wants","O","B-Purpose","Phishing"
"59074",1953,"full","O","I-Purpose","Phishing"
"59075",1953,"access","O","I-Purpose","Phishing"
"59076",1953,"to","O","I-Purpose","Phishing"
"59077",1953,"my","O","I-Purpose","Phishing"
"59078",1953,"Gmail","O","I-Purpose","Phishing"
"59079",1953,"as","O","I-Purpose","Phishing"
"59080",1953,"well","O","I-Purpose","Phishing"
"59081",1953,"as","O","I-Purpose","Phishing"
"59082",1953,"my","O","I-Purpose","Phishing"
"59083",1953,"contacts","O","I-Purpose","Phishing"
"59084",2641,"the","O","B-Person","Phishing"
"59085",2641,"attacker","O","I-Person","Phishing"
"59086",2641,"has","B-Phishing","O","Phishing"
"59087",2641,"simply","I-Phishing","O","Phishing"
"59088",2641,"named","I-Phishing","O","Phishing"
"59089",2641,"his","O","B-Software","Phishing"
"59090",2641,"Ã¢Â<U+0080>Â<U+009C>","O","I-Software","Phishing"
"59091",2641,"Google","O","B-Software","Phishing"
"59092",2641,"Docs","O","I-Software","Phishing"
"59093",2641,"the","O","B-Person","Phishing"
"59094",2641,"attacker","O","I-Person","Phishing"
"59095",2641,"uses","O","B-Capabilities","Phishing"
"59096",2641,"the","O","I-Capabilities","Phishing"
"59097",2641,"phishied","O","I-Capabilities","Phishing"
"59098",2641,"Gmail","O","I-Capabilities","Phishing"
"59099",2641,"account","O","I-Capabilities","Phishing"
"59100",2641,"further","B-Phishing","O","Phishing"
"59101",2641,"distribute","I-Phishing","O","Phishing"
"59102",2641,"phishing","O","B-File","Phishing"
"59103",2641,"e-mails","O","I-File","Phishing"
"59104",6108,"Similar","O","B-Capabilities","Phishing"
"59105",6108,"messages","O","I-Capabilities","Phishing"
"59106",6108,"were","O","I-Capabilities","Phishing"
"59107",6108,"used","O","I-Capabilities","Phishing"
"59108",6108,"steal","B-Databreach","O","Databreach"
"59109",6108,"people","O","B-Person","Databreach"
"59110",6108,"personal","O","B-PII","Databreach"
"59111",6108,"information","O","I-PII","Databreach"
"59112",1859,"the","B-Databreach","O","Databreach"
"59113",1859,"attack","I-Databreach","O","Databreach"
"59114",1859,"has","B-Databreach","O","Databreach"
"59115",1859,"compromised","I-Databreach","O","Databreach"
"59116",1859,"athletes","O","B-Person","Databreach"
"59117",1859,"Therapeutic","O","B-Software","Databreach"
"59118",1859,"Use","O","I-Software","Databreach"
"59119",1859,"Exemption","O","I-Software","Databreach"
"59120",1859,"(","O","I-Software","Databreach"
"59121",1859,"TUE","O","I-Software","Databreach"
"59122",1859,"IAAF","O","B-System","Databreach"
"59123",1859,"servers","O","I-System","Databreach"
"59124",1859,"an","B-Databreach","O","Databreach"
"59125",1859,"unauthorized","I-Databreach","O","Databreach"
"59126",1859,"remote","I-Databreach","O","Databreach"
"59127",1859,"access","I-Databreach","O","Databreach"
"59128",1859,"its","O","B-System","Databreach"
"59129",1859,"network","O","I-System","Databreach"
"59130",1859,"February","O","B-Time","Databreach"
"59131",1859,"21","O","I-Time","Databreach"
"59132",2519,"Fancy","O","B-Organization","Databreach"
"59133",2519,"Bear","O","I-Organization","Databreach"
"59134",2519,"posting","B-Databreach","O","Databreach"
"59135",2519,"medical","O","B-PII","Databreach"
"59136",2519,"records","O","I-PII","Databreach"
"59137",2519,"Olympians","O","B-Person","Databreach"
"59138",2519,"last","O","B-Time","Databreach"
"59139",2519,"year","O","I-Time","Databreach"
"59140",2519,"U.S.","O","B-Person","Databreach"
"59141",2519,"and","O","I-Person","Databreach"
"59142",2519,"British","O","I-Person","Databreach"
"59143",2519,"athletes","O","I-Person","Databreach"
"59144",3130,"selected","O","B-Data","Databreach"
"59145",3130,"records","O","I-Data","Databreach"
"59146",3130,"were","B-Databreach","O","Databreach"
"59147",3130,"released","I-Databreach","O","Databreach"
"59148",401,"Avid","O","B-Person","Databreach"
"59149",401,"World","O","I-Person","Databreach"
"59150",401,"of","O","I-Person","Databreach"
"59151",401,"Warcraft","O","I-Person","Databreach"
"59152",401,"players","O","I-Person","Databreach"
"59153",401,"phishing","O","B-File","Databreach"
"59154",401,"emails","O","I-File","Databreach"
"59155",401,"seemingly","B-Phishing","O","Phishing"
"59156",401,"coming","I-Phishing","O","Phishing"
"59157",401,"from","I-Phishing","O","Phishing"
"59158",401,"Blizzard","O","B-Organization","Phishing"
"59159",401,"Entertainment","O","I-Organization","Phishing"
"59160",3765,"NAYANA","O","B-Organization","Phishing"
"59161",3765,"paid","B-Ransom","O","Ransom"
"59162",3765,"ransom","B-Ransom","O","Ransom"
"59163",4864,"NAYANA","O","B-Organization","Ransom"
"59164",4864,"attackers","O","B-Person","Ransom"
"59165",4864,"payments","B-Ransom","O","Ransom"
"59166",7710,"demanded","B-Ransom","O","Ransom"
"59167",7710,"a","I-Ransom","O","Ransom"
"59168",7710,"ransom","I-Ransom","O","Ransom"
"59169",7710,"0.085","O","B-Money","Ransom"
"59170",7710,"bitcoins","O","I-Money","Ransom"
"59171",7710,"USD","O","B-Money","Ransom"
"59172",7710,"216","O","I-Money","Ransom"
"59173",7710,"threatened","O","B-Capabilities","Ransom"
"59174",7710,"to","O","I-Capabilities","Ransom"
"59175",7710,"delete","O","I-Capabilities","Ransom"
"59176",7710,"the","O","I-Capabilities","Ransom"
"59177",7710,"files","O","I-Capabilities","Ransom"
"59178",7710,"96","O","B-Time","Ransom"
"59179",7710,"hours","O","I-Time","Ransom"
"59180",7710,"ransom","B-Ransom","O","Ransom"
"59181",7710,"paid","B-Ransom","O","Ransom"
"59182",8138,"ransom","B-Ransom","O","Ransom"
"59183",8138,"demanded","I-Ransom","O","Ransom"
"59184",8138,"5","O","B-Money","Ransom"
"59185",8138,"bitcoins","O","I-Money","Ransom"
"59186",8138,"USD","O","B-Money","Ransom"
"59187",8138,"12,344","O","I-Money","Ransom"
"59188",251,"email","B-Phishing","O","Phishing"
"59189",251,"phishing","I-Phishing","O","Phishing"
"59190",251,"scams","I-Phishing","O","Phishing"
"59191",251,"endanger","O","B-Purpose","Phishing"
"59192",251,"their","O","I-Purpose","Phishing"
"59193",251,"personal","O","I-Purpose","Phishing"
"59194",251,"information","O","I-Purpose","Phishing"
"59195",251,"and","O","I-Purpose","Phishing"
"59196",251,"next","O","I-Purpose","Phishing"
"59197",251,"year","O","I-Purpose","Phishing"
"59198",251,"Ã¢Â<U+0080>Â<U+0099>s","O","I-Purpose","Phishing"
"59199",251,"tax","O","I-Purpose","Phishing"
"59200",1078,"cybercriminals","O","B-Person","Phishing"
"59201",1078,"steal","B-Databreach","O","Databreach"
"59202",1078,"bank","O","B-PII","Databreach"
"59203",1078,"account","O","I-PII","Databreach"
"59204",1078,"information","O","I-PII","Databreach"
"59205",1078,"passwords","O","B-PII","Databreach"
"59206",1078,"credit","O","B-PII","Databreach"
"59207",1078,"cards","O","I-PII","Databreach"
"59208",1078,"social","O","B-PII","Databreach"
"59209",1078,"security","O","I-PII","Databreach"
"59210",1078,"numbers","O","I-PII","Databreach"
"59211",1741,"Every","O","B-Time","Databreach"
"59212",1741,"day","O","I-Time","Databreach"
"59213",1741,"people","O","B-Person","Databreach"
"59214",1741,"phishing","B-Phishing","O","Phishing"
"59215",1741,"scams","I-Phishing","O","Phishing"
"59216",2362,"emails","O","B-File","Phishing"
"59217",2362,"users","O","B-Person","Phishing"
"59218",2362,"update","O","B-Purpose","Phishing"
"59219",2362,"their","O","I-Purpose","Phishing"
"59220",2362,"online","O","I-Purpose","Phishing"
"59221",2362,"financial","O","I-Purpose","Phishing"
"59222",2362,"accounts","O","I-Purpose","Phishing"
"59223",5618,"Phishing","B-Phishing","O","Phishing"
"59224",5618,"attacks","I-Phishing","O","Phishing"
"59225",5618,"use","O","B-Capabilities","Phishing"
"59226",5618,"email","O","I-Capabilities","Phishing"
"59227",5618,"or","O","I-Capabilities","Phishing"
"59228",5618,"malicious","O","I-Capabilities","Phishing"
"59229",5618,"websites","O","I-Capabilities","Phishing"
"59230",5618,"solicit","O","B-Purpose","Phishing"
"59231",5618,"personal","O","I-Purpose","Phishing"
"59232",5618,",","O","I-Purpose","Phishing"
"59233",5618,"tax","O","I-Purpose","Phishing"
"59234",5618,"or","O","I-Purpose","Phishing"
"59235",5618,"financial","O","I-Purpose","Phishing"
"59236",5618,"posing","B-Phishing","O","Phishing"
"59237",5618,"as","I-Phishing","O","Phishing"
"59238",5618,"a","O","B-Organization","Phishing"
"59239",5618,"trustworthy","O","I-Organization","Phishing"
"59240",5618,"organization","O","I-Organization","Phishing"
"59241",6010,"recipients","O","B-Person","Phishing"
"59242",6010,"are","B-Phishing","O","Phishing"
"59243",6010,"fooled","I-Phishing","O","Phishing"
"59244",6010,"phishing","B-Phishing","O","Phishing"
"59245",6010,"someone","O","B-Person","Phishing"
"59246",6010,"they","O","I-Person","Phishing"
"59247",6010,"trust","O","I-Person","Phishing"
"59248",6344,"A","O","B-Person","Phishing"
"59249",6344,"scam","O","I-Person","Phishing"
"59250",6344,"artist","O","I-Person","Phishing"
"59251",6344,"masquerade","B-Phishing","O","Phishing"
"59252",6344,"as","I-Phishing","O","Phishing"
"59253",6344,"a","O","B-Organization","Phishing"
"59254",6344,"legitimate","O","I-Organization","Phishing"
"59255",6344,"source","O","I-Organization","Phishing"
"59256",6344,"presenting","O","B-Capabilities","Phishing"
"59257",6344,"the","O","I-Capabilities","Phishing"
"59258",6344,"look","O","I-Capabilities","Phishing"
"59259",6344,"and","O","I-Capabilities","Phishing"
"59260",6344,"feel","O","I-Capabilities","Phishing"
"59261",6344,"of","O","I-Capabilities","Phishing"
"59262",6344,"authentic","O","I-Capabilities","Phishing"
"59263",6344,"communications","O","I-Capabilities","Phishing"
"59264",6344,"an","O","B-File","Phishing"
"59265",6344,"official","O","I-File","Phishing"
"59266",6344,"logo","O","I-File","Phishing"
"59267",6685,"messages","O","B-File","Phishing"
"59268",6685,"trick","B-Phishing","O","Phishing"
"59269",6685,"person","O","B-Person","Phishing"
"59270",6685,"compromise","O","B-Purpose","Phishing"
"59271",6685,"sensitive","O","I-Purpose","Phishing"
"59272",6685,"data","O","I-Purpose","Phishing"
"59273",6959,"The","O","B-Capabilities","Phishing"
"59274",6959,"scams","O","I-Capabilities","Phishing"
"59275",6959,"may","O","I-Capabilities","Phishing"
"59276",6959,"contain","O","I-Capabilities","Phishing"
"59277",6959,"emails","O","I-Capabilities","Phishing"
"59278",6959,"with","O","I-Capabilities","Phishing"
"59279",6959,"hyperlinks","O","I-Capabilities","Phishing"
"59280",6959,"take","O","B-Capabilities","Phishing"
"59281",6959,"users","O","I-Capabilities","Phishing"
"59282",6959,"to","O","I-Capabilities","Phishing"
"59283",6959,"a","O","I-Capabilities","Phishing"
"59284",6959,"fake","O","I-Capabilities","Phishing"
"59285",6959,"site","O","I-Capabilities","Phishing"
"59286",7342,"phishing","O","B-File","Phishing"
"59287",7342,"emails","O","I-File","Phishing"
"59288",7342,"appear","B-Phishing","O","Phishing"
"59289",7342,"to","I-Phishing","O","Phishing"
"59290",7342,"come","I-Phishing","O","Phishing"
"59291",7342,"from","I-Phishing","O","Phishing"
"59292",7342,"a","O","B-Person","Phishing"
"59293",7342,"business","O","I-Person","Phishing"
"59294",7342,"colleague","O","I-Person","Phishing"
"59295",7342,"friend","O","B-Person","Phishing"
"59296",7342,"relative","O","B-Person","Phishing"
"59297",7652,"Criminals","O","B-Person","Phishing"
"59298",7652,"have","B-Databreach","O","Databreach"
"59299",7652,"compromised","I-Databreach","O","Databreach"
"59300",7652,"friend","O","B-Person","Databreach"
"59301",7652,"email","O","B-PII","Databreach"
"59302",7652,"account","O","I-PII","Databreach"
"59303",7652,"send","B-Phishing","O","Phishing"
"59304",7652,"phishing","O","B-File","Phishing"
"59305",7652,"emails","O","I-File","Phishing"
"59306",7770,"phishing","B-Phishing","O","Phishing"
"59307",7770,"attempts","I-Phishing","O","Phishing"
"59308",7770,"emails","O","B-File","Phishing"
"59309",7770,"phone","O","B-Capabilities","Phishing"
"59310",7770,"scams","O","I-Capabilities","Phishing"
"59311",7873,"phone","O","B-Capabilities","Phishing"
"59312",7873,"scams","O","I-Capabilities","Phishing"
"59313",7873,"the","O","B-Person","Phishing"
"59314",7873,"caller","O","I-Person","Phishing"
"59315",7873,"pretending","B-Phishing","O","Phishing"
"59316",7873,"to","I-Phishing","O","Phishing"
"59317",7873,"be","I-Phishing","O","Phishing"
"59318",7873,"the","O","B-Organization","Phishing"
"59319",7873,"IRS","O","I-Organization","Phishing"
"59320",7873,"threatening","O","B-Capabilities","Phishing"
"59321",7873,"the","O","I-Capabilities","Phishing"
"59322",7873,"taxpayer","O","I-Capabilities","Phishing"
"59323",7873,"with","O","I-Capabilities","Phishing"
"59324",7873,"a","O","I-Capabilities","Phishing"
"59325",7873,"lawsuit","O","I-Capabilities","Phishing"
"59326",7873,"or","O","I-Capabilities","Phishing"
"59327",7873,"with","O","I-Capabilities","Phishing"
"59328",7873,"arrest","O","I-Capabilities","Phishing"
"59329",7959,"Phishing","B-Phishing","O","Phishing"
"59330",7959,"attacks","I-Phishing","O","Phishing"
"59331",7959,"phishing","B-Phishing","O","Phishing"
"59332",7959,"scams","I-Phishing","O","Phishing"
"59333",7959,"criminals","O","B-Person","Phishing"
"59334",8065,"users","O","B-Person","Phishing"
"59335",8065,"a","B-Phishing","O","Phishing"
"59336",8065,"phishing","I-Phishing","O","Phishing"
"59337",8065,"scam","I-Phishing","O","Phishing"
"59338",8065,"they","O","B-Person","Phishing"
"59339",8065,"take","B-Phishing","O","Phishing"
"59340",8065,"the","I-Phishing","O","Phishing"
"59341",8065,"bait","I-Phishing","O","Phishing"
"59342",556,"A","O","B-Vulnerability","Phishing"
"59343",556,"zero-day","O","I-Vulnerability","Phishing"
"59344",556,"vulnerability","O","I-Vulnerability","Phishing"
"59345",556,"exists","B-DiscoverVulnerability","O","DiscoverVulnerability"
"59346",556,"in","I-DiscoverVulnerability","O","DiscoverVulnerability"
"59347",556,"WordPress","O","B-System","DiscoverVulnerability"
"59348",556,"allow","O","B-Capabilities","DiscoverVulnerability"
"59349",556,"an","O","I-Capabilities","DiscoverVulnerability"
"59350",556,"attacker","O","I-Capabilities","DiscoverVulnerability"
"59351",556,"to","O","I-Capabilities","DiscoverVulnerability"
"59352",556,"reset","O","I-Capabilities","DiscoverVulnerability"
"59353",556,"a","O","I-Capabilities","DiscoverVulnerability"
"59354",556,"user","O","I-Capabilities","DiscoverVulnerability"
"59355",556,"Ã¢Â<U+0080>Â<U+0099>s","O","I-Capabilities","DiscoverVulnerability"
"59356",556,"gain","O","B-Capabilities","DiscoverVulnerability"
"59357",556,"access","O","I-Capabilities","DiscoverVulnerability"
"59358",556,"to","O","I-Capabilities","DiscoverVulnerability"
"59359",556,"their","O","I-Capabilities","DiscoverVulnerability"
"59360",556,"account","O","I-Capabilities","DiscoverVulnerability"
"59361",1299,"Researcher","O","B-Person","DiscoverVulnerability"
"59362",1299,"Dawid","O","I-Person","DiscoverVulnerability"
"59363",1299,"Golunski","O","I-Person","DiscoverVulnerability"
"59364",1299,"Legal","O","B-Organization","DiscoverVulnerability"
"59365",1299,"Hackers","O","I-Organization","DiscoverVulnerability"
"59366",1299,"disclosed","B-DiscoverVulnerability","O","DiscoverVulnerability"
"59367",1299,"vulnerability","O","B-Vulnerability","DiscoverVulnerability"
"59368",1299,"Wednesday","O","B-Time","DiscoverVulnerability"
"59369",1964,"WordPress","O","B-System","DiscoverVulnerability"
"59370",1964,"4.7.4","O","B-Version","DiscoverVulnerability"
"59371",1964,"are","B-DiscoverVulnerability","O","DiscoverVulnerability"
"59372",1964,"vulnerable","I-DiscoverVulnerability","O","DiscoverVulnerability"
"59373",1964,"researcher","O","B-Person","DiscoverVulnerability"
"59374",2655,"vulnerability","O","B-Vulnerability","DiscoverVulnerability"
"59375",2655,"CVE-2017-8295","O","B-CVE","DiscoverVulnerability"
"59376",2655,"WordPress","O","B-System","DiscoverVulnerability"
"59377",2655,"Golunski","O","B-Person","DiscoverVulnerability"
"59378",5766,"user","O","B-Person","DiscoverVulnerability"
"59379",5766,"be","B-Phishing","O","Phishing"
"59380",5766,"tricked","I-Phishing","O","Phishing"
"59381",7225,"Golunski","O","B-Person","Phishing"
"59382",7225,"said","B-DiscoverVulnerability","O","DiscoverVulnerability"
"59383",7225,"reported","B-DiscoverVulnerability","O","DiscoverVulnerability"
"59384",7225,"issue","O","B-Vulnerability","DiscoverVulnerability"
"59385",7225,"WordPress","O","B-System","DiscoverVulnerability"
"59386",7225,"security","O","B-Person","DiscoverVulnerability"
"59387",7225,"team","O","I-Person","DiscoverVulnerability"
"59388",7225,"10","O","B-Time","DiscoverVulnerability"
"59389",7225,"months","O","I-Time","DiscoverVulnerability"
"59390",7225,"ago","O","I-Time","DiscoverVulnerability"
"59391",7225,"July","O","B-Time","DiscoverVulnerability"
"59392",7225,"2016","O","I-Time","DiscoverVulnerability"
"59393",7403,"release","B-DiscoverVulnerability","O","DiscoverVulnerability"
"59394",7403,"details","I-DiscoverVulnerability","O","DiscoverVulnerability"
"59395",7403,"bug","O","B-Vulnerability","DiscoverVulnerability"
"59396",7403,"Wednesday","O","B-Time","DiscoverVulnerability"
"59397",7571,"WordPress","O","B-Software","DiscoverVulnerability"
"59398",7571,"patch","B-PatchVulnerability","O","PatchVulnerability"
"59399",7571,"issue","O","B-Vulnerability","PatchVulnerability"
"59400",7571,"the","O","B-Patch","PatchVulnerability"
"59401",7571,"fix","O","I-Patch","PatchVulnerability"
"59402",7815,"fix","O","B-Patch","PatchVulnerability"
"59403",7815,"available","B-PatchVulnerability","O","PatchVulnerability"
"59404",7903,"Golunski","O","B-Person","PatchVulnerability"
"59405",7903,"finding","B-DiscoverVulnerability","O","DiscoverVulnerability"
"59406",7903,"vulnerabilities","O","B-Vulnerability","DiscoverVulnerability"
"59407",7903,"PHP-based","O","B-System","DiscoverVulnerability"
"59408",7903,"email","O","I-System","DiscoverVulnerability"
"59409",7903,"platforms","O","I-System","DiscoverVulnerability"
"59410",7979,"He","O","B-Person","DiscoverVulnerability"
"59411",7979,"discovered","B-DiscoverVulnerability","O","DiscoverVulnerability"
"59412",7979,"bug","O","B-Vulnerability","DiscoverVulnerability"
"59413",7979,"SquirrelMail","O","B-System","DiscoverVulnerability"
"59414",7979,"January","O","B-Time","DiscoverVulnerability"
"59415",7979,"disclosed","B-DiscoverVulnerability","O","DiscoverVulnerability"
"59416",7979,"patched","B-PatchVulnerability","O","PatchVulnerability"
"59417",7979,"last","O","B-Time","PatchVulnerability"
"59418",7979,"month","O","I-Time","PatchVulnerability"
"59419",7979,"RCE","O","B-Vulnerability","PatchVulnerability"
"59420",7979,"bugs","O","I-Vulnerability","PatchVulnerability"
"59421",7979,"PHPMailer","O","B-System","PatchVulnerability"
"59422",7979,"SwiftMailer","O","B-System","PatchVulnerability"
"59423",7979,"PHP","O","B-System","PatchVulnerability"
"59424",7979,"2016","O","B-Time","PatchVulnerability"
"59425",404,"Splunk","O","B-Organization","PatchVulnerability"
"59426",404,"has","B-PatchVulnerability","O","PatchVulnerability"
"59427",404,"patched","I-PatchVulnerability","O","PatchVulnerability"
"59428",404,"a","O","B-Vulnerability","PatchVulnerability"
"59429",404,"slip","O","I-Vulnerability","PatchVulnerability"
"59430",404,"leaks","B-Databreach","O","Databreach"
"59431",404,"user","O","B-PII","Databreach"
"59432",404,"information","O","I-PII","Databreach"
"59433",1180,"the","B-Databreach","O","Databreach"
"59434",1180,"leak","I-Databreach","O","Databreach"
"59435",1180,"an","O","B-Person","Databreach"
"59436",1180,"attacker","O","I-Person","Databreach"
"59437",1180,"tricks","B-Phishing","O","Phishing"
"59438",1180,"an","O","B-Person","Phishing"
"59439",1180,"authenticated","O","I-Person","Phishing"
"59440",1180,"user","O","I-Person","Phishing"
"59441",1180,"visiting","O","B-Capabilities","Phishing"
"59442",1180,"a","O","I-Capabilities","Phishing"
"59443",1180,"malicious","O","I-Capabilities","Phishing"
"59444",1180,"Web","O","I-Capabilities","Phishing"
"59445",1180,"page","O","I-Capabilities","Phishing"
"59446",1857,"leaks","B-Databreach","O","Databreach"
"59447",1857,"the","O","B-PII","Databreach"
"59448",1857,"username","O","I-PII","Databreach"
"59449",1857,"an","O","B-Person","Databreach"
"59450",1857,"attacker","O","I-Person","Databreach"
"59451",1857,"follow-up","B-Phishing","O","Phishing"
"59452",1857,"phishing","I-Phishing","O","Phishing"
"59453",1857,"attacks","I-Phishing","O","Phishing"
"59454",1857,"get","O","B-Purpose","Phishing"
"59455",1857,"the","O","I-Purpose","Phishing"
"59456",1857,"user","O","I-Purpose","Phishing"
"59457",1857,"'s","O","I-Purpose","Phishing"
"59458",2512,"The","O","B-Vulnerability","Phishing"
"59459",2512,"bug","O","I-Vulnerability","Phishing"
"59460",2512,"the","O","B-Person","Phishing"
"59461",2512,"advisory","O","I-Person","Phishing"
"59462",2512,"says","B-DiscoverVulnerability","O","DiscoverVulnerability"
"59463",2512,"Splunk","O","B-Organization","DiscoverVulnerability"
"59464",3128,"The","O","B-Vulnerability","DiscoverVulnerability"
"59465",3128,"issue","O","I-Vulnerability","DiscoverVulnerability"
"59466",3128,"affects","B-DiscoverVulnerability","O","DiscoverVulnerability"
"59467",3128,"Splunk","O","B-System","DiscoverVulnerability"
"59468",3128,"Enterprise","O","I-System","DiscoverVulnerability"
"59469",3128,"versions","O","B-Version","DiscoverVulnerability"
"59470",3128,"6.5.x","O","I-Version","DiscoverVulnerability"
"59471",3128,"before","O","I-Version","DiscoverVulnerability"
"59472",3128,"6.5.3","O","I-Version","DiscoverVulnerability"
"59473",3128,"6.4.x","O","B-Version","DiscoverVulnerability"
"59474",3128,"before","O","I-Version","DiscoverVulnerability"
"59475",3128,"6.4.6","O","I-Version","DiscoverVulnerability"
"59476",3128,"6.3.x","O","B-Version","DiscoverVulnerability"
"59477",3128,"before","O","I-Version","DiscoverVulnerability"
"59478",3128,"6.3.10","O","I-Version","DiscoverVulnerability"
"59479",3128,"6.2.x","O","B-Version","DiscoverVulnerability"
"59480",3128,"before","O","I-Version","DiscoverVulnerability"
"59481",3128,"6.2.13.1","O","I-Version","DiscoverVulnerability"
"59482",3128,"6.1.x","O","B-Version","DiscoverVulnerability"
"59483",3128,"before","O","I-Version","DiscoverVulnerability"
"59484",3128,"6.1.13","O","I-Version","DiscoverVulnerability"
"59485",3128,"6.0.x","O","B-Version","DiscoverVulnerability"
"59486",3128,"before","O","I-Version","DiscoverVulnerability"
"59487",3128,"6.0.14","O","I-Version","DiscoverVulnerability"
"59488",3128,"5.0.x","O","B-Version","DiscoverVulnerability"
"59489",3128,"before","O","I-Version","DiscoverVulnerability"
"59490",3128,"5.0.18","O","I-Version","DiscoverVulnerability"
"59491",3128,"Splunk","O","B-System","DiscoverVulnerability"
"59492",3128,"Light","O","I-System","DiscoverVulnerability"
"59493",3128,"before","O","B-Version","DiscoverVulnerability"
"59494",3128,"6.5.2","O","I-Version","DiscoverVulnerability"
"59495",3128,"the","O","B-Organization","DiscoverVulnerability"
"59496",3128,"company","O","I-Organization","DiscoverVulnerability"
"59497",3128,"has","B-PatchVulnerability","O","PatchVulnerability"
"59498",3128,"issued","I-PatchVulnerability","O","PatchVulnerability"
"59499",3128,"patches","O","B-Patch","PatchVulnerability"
"59500",3128,"all","O","B-Version","PatchVulnerability"
"59501",3128,"versions","O","I-Version","PatchVulnerability"
"59502",264,"LabCorp","O","B-Organization","PatchVulnerability"
"59503",264,"the","B-Ransom","O","Ransom"
"59504",264,"Samsam","I-Ransom","O","Ransom"
"59505",264,"ransomware","I-Ransom","O","Ransom"
"59506",264,"attack","I-Ransom","O","Ransom"
"59507",264,"forced","O","B-Capabilities","Ransom"
"59508",264,"their","O","I-Capabilities","Ransom"
"59509",264,"systems","O","I-Capabilities","Ransom"
"59510",264,"offline","O","I-Capabilities","Ransom"
"59511",264,"a","B-Databreach","O","Databreach"
"59512",264,"data","I-Databreach","O","Databreach"
"59513",264,"breach","I-Databreach","O","Databreach"
"59514",3028,"the","O","B-Malware","Databreach"
"59515",3028,"Samsam","O","I-Malware","Databreach"
"59516",3028,"attack","B-Ransom","O","Ransom"
"59517",3028,"LabCorp","O","B-Organization","Ransom"
"59518",3028,"midnight","O","B-Time","Ransom"
"59519",3028,"on","O","I-Time","Ransom"
"59520",3028,"July","O","I-Time","Ransom"
"59521",3028,"13","O","I-Time","Ransom"
"59522",6964,"the","O","B-Organization","Ransom"
"59523",6964,"company","O","I-Organization","Ransom"
"59524",6964,"data","B-Databreach","O","Databreach"
"59525",6964,"breach","I-Databreach","O","Databreach"
"59526",7961,"March","O","B-Time","Databreach"
"59527",7961,"the","O","B-Organization","Databreach"
"59528",7961,"group","O","I-Organization","Databreach"
"59529",7961,"$","O","B-Money","Databreach"
"59530",7961,"850,000","O","I-Money","Databreach"
"59531",7961,"their","O","B-Person","Databreach"
"59532",7961,"victims","O","I-Person","Databreach"
"59533",7961,"ransom","B-Ransom","O","Ransom"
"59534",7961,"demands","I-Ransom","O","Ransom"
"59535",625,"2017","O","B-Time","Ransom"
"59536",625,"credit","O","B-PII","Ransom"
