ID,word,nugget,argument
12993,ransom,I-Ransom,O
1417,SAP,O,B-Organization
1417,this,O,B-Time
1417,week,O,I-Time
1417,patched,B-PatchVulnerability,O
1417,highly,O,B-Vulnerability
1417,critical,O,I-Vulnerability
1417,vulnerability,O,I-Vulnerability
1417,SAP,O,B-System
1417,HANA,O,I-System
5388,The,O,B-Vulnerability
5388,major,O,I-Vulnerability
5388,vulnerability,O,I-Vulnerability
5388,was,B-DiscoverVulnerability,O
5388,discovered,I-DiscoverVulnerability,O
5388,ERP,O,B-Organization
5388,security,O,I-Organization
5388,firm,O,I-Organization
5388,Onapsis,O,I-Organization
5388,SAP,O,B-System
5388,HANA,O,I-System
7288,an,O,B-Person
7288,attacker,O,I-Person
7288,perform,B-Databreach,O
7288,any,I-Databreach,O
7288,action,I-Databreach,O
7288,the,O,B-Data
7288,business,O,I-Data
7288,information,O,I-Data
7288,HANA,O,B-System
7288,stealing,B-Databreach,O
7288,sensitive,O,B-Data
7288,information,O,I-Data
8202,SAP,O,B-Organization
8202,patched,B-PatchVulnerability,O
8202,the,O,B-Vulnerability
8202,problem,O,I-Vulnerability
8202,this,O,B-Time
8202,month,O,I-Time
8202,'s,O,I-Time
8202,35,O,B-Vulnerability
8202,vulnerabilities,O,I-Vulnerability
9921,Last,O,B-Time
9921,year,O,I-Time
9921,the,O,B-Person
9921,threats,O,I-Person
9921,posed,B-DiscoverVulnerability,O
9921,these,O,B-Vulnerability
9921,vulnerabilities,O,I-Vulnerability
712,the,O,B-Organization
712,mass,O,I-Organization
712,media,O,I-Organization
712,giant,O,I-Organization
712,hackers,O,B-Person
712,extort,B-Ransom,O
712,money,I-Ransom,O
712,the,O,B-Organization
712,firm,O,I-Organization
712,threatening,O,B-Capabilities
712,to,O,I-Capabilities
712,release,O,I-Capabilities
712,a,O,I-Capabilities
712,film,O,I-Capabilities
712,they,O,B-Person
712,have,B-Databreach,O
712,stolen,I-Databreach,O
2710,hackers,O,B-Person
2710,have,B-Ransom,O
2710,demanded,I-Ransom,O
2710,payment,B-Ransom,O
2710,in,O,B-PaymentMethod
2710,Bitcoin,O,I-PaymentMethod
2710,threatened,O,B-Capabilities
2710,to,O,I-Capabilities
2710,release,O,I-Capabilities
2710,demands,B-Ransom,O
4696,the,O,B-Organization
4696,streaming,O,I-Organization
4696,giant,O,I-Organization
4696,pay,B-Ransom,O
4696,up,I-Ransom,O
7553,Disney,O,B-Organization
7553,pay,B-Ransom,O
7553,the,I-Ransom,O
7553,ransom,I-Ransom,O
10153,Paying,B-Ransom,O
10153,the,I-Ransom,O
10153,ransom,I-Ransom,O
10153,ransom,B-Ransom,O
134,phishing,O,B-File
134,scam,O,I-File
134,email,O,I-File
134,pretending,B-Phishing,O
134,to,I-Phishing,O
134,come,I-Phishing,O
134,Vodafone,O,B-Organization
2132,An,O,B-File
2132,email,O,I-File
2132,pretending,B-Phishing,O
2132,to,I-Phishing,O
2132,be,I-Phishing,O
2132,Vodafone,O,B-Organization
2132,has,O,B-Capabilities
2132,been,O,I-Capabilities
2132,spamming,O,I-Capabilities
2132,Irish,O,I-Capabilities
2132,mailboxes,O,I-Capabilities
2132,a,B-Phishing,O
2132,phishing,I-Phishing,O
2132,attempt,I-Phishing,O
13480,the,O,B-File
13480,email,O,I-File
13480,convincing,B-Phishing,O
13480,the,O,B-File
13480,Vodafone,O,I-File
13480,logos,O,I-File
13480,the,O,B-File
13480,email,O,I-File
13480,a,O,B-Website
13480,fake,O,I-Website
13480,website,O,I-Website
13480,Mexico,O,B-GPE
13480,trick,B-Phishing,O
13480,the,O,B-Person
13480,user,O,I-Person
13480,submitting,O,B-Purpose
13480,their,O,I-Purpose
13480,account,O,I-Purpose
13480,info,O,I-Purpose
13480,and,O,I-Purpose
13480,payment,O,I-Purpose
13480,details,O,I-Purpose
818,Adobe,O,B-Organization
818,has,B-PatchVulnerability,O
818,patched,I-PatchVulnerability,O
818,two,O,B-Vulnerability
818,critical,O,I-Vulnerability
818,flaws,O,I-Vulnerability
818,Acrobat,O,B-Software
818,and,O,I-Software
818,Reader,O,I-Software
1817,Adobe,O,B-Organization
1817,patches,B-PatchVulnerability,O
1817,security,O,B-Vulnerability
1817,vulnerabilities,O,I-Vulnerability
1817,middle,O,B-Time
1817,of,O,I-Time
1817,each,O,I-Time
1817,month,O,I-Time
1817,company,O,B-Organization
1817,issue,B-PatchVulnerability,O
1817,out-of-band,O,B-Patch
1817,updates,O,I-Patch
2816,APSB19-02,O,B-Version
2816,updates,O,B-Patch
2816,new,O,B-Time
2816,year,O,I-Time
2816,addresses,B-PatchVulnerability,O
2816,critical,O,B-Vulnerability
2816,flaws,O,I-Vulnerability
3811,the,O,B-Vulnerability
3811,flaw,O,I-Vulnerability
3811,Adobe,O,B-Organization
3811,detected,B-DiscoverVulnerability,O
3811,exploits,O,B-Vulnerability
3811,issuing,B-PatchVulnerability,O
3811,â,O,B-Patch
3811,emergency,O,I-Patch
4796,The,O,B-Vulnerability
4796,first,O,I-Vulnerability
4796,flaw,O,I-Vulnerability
4796,identified,B-DiscoverVulnerability,O
4796,CVE-2018-16011,O,B-CVE
4796,is,B-DiscoverVulnerability,O
4796,described,I-DiscoverVulnerability,O
4796,Adobe,O,B-Organization
4796,use-after-free,O,B-Vulnerability
4796,bug,O,I-Vulnerability
4796,be,B-DiscoverVulnerability,O
4796,exploited,I-DiscoverVulnerability,O
4796,using,O,B-Capabilities
4796,a,O,I-Capabilities
4796,maliciously,O,I-Capabilities
4796,crafted,O,I-Capabilities
4796,PDF,O,I-Capabilities
4796,to,O,I-Capabilities
4796,take,O,I-Capabilities
4796,control,O,I-Capabilities
4796,of,O,I-Capabilities
4796,a,O,I-Capabilities
4796,target,O,I-Capabilities
4796,system,O,I-Capabilities
5772,CVE-2018-16018,O,B-CVE
5772,CVE-2018-19725,O,B-CVE
5772,security,O,B-Vulnerability
5772,bypass,O,I-Vulnerability
5772,Adobe,O,B-Software
5772,Reader,O,I-Software
5772,DC,O,I-Software
5772,affecting,B-DiscoverVulnerability,O
5772,Window,O,B-System
5772,macOS,O,B-System
5772,Acrobat,O,B-Software
5772,DC/Reader,O,I-Software
5772,2019.010.20064,O,B-Version
5772,and,O,I-Version
5772,earlier,O,I-Version
5772,the,O,B-Patch
5772,fix,O,I-Patch
5772,update,B-PatchVulnerability,O
5772,2019.010.20069,O,B-Version
7644,critical,O,B-Vulnerability
7644,flaws,O,I-Vulnerability
7644,apply,B-PatchVulnerability,O
7644,updates,O,B-Patch
7644,patches,O,B-Patch
7644,be,B-PatchVulnerability,O
7644,offered,I-PatchVulnerability,O
7644,Adobe,O,B-Software
7644,products,O,I-Software
7644,tomorrow,O,B-Time
8546,December,O,B-Time
8546,Adobe,O,B-Organization
8546,released,B-PatchVulnerability,O
8546,patches,O,B-Patch
9412,days,O,B-Time
9412,before,O,I-Time
9412,Adobe,O,B-Organization
9412,issued,B-PatchVulnerability,O
9412,emergency,O,B-Patch
9412,Flash,O,I-Patch
9412,patch,O,I-Patch
9412,zero-day,O,B-Vulnerability
9412,vulnerability,O,I-Vulnerability
9412,being,B-DiscoverVulnerability,O
9412,exploited,I-DiscoverVulnerability,O
9412,November,O,B-Time
9412,Flash,O,B-Software
9412,received,B-PatchVulnerability,O
9412,patch,O,B-Patch
1807,The,O,B-Organization
1807,vendor,O,I-Organization
1807,selling,O,B-Purpose
1807,a,O,I-Purpose
1807,database,O,I-Purpose
1807,personal,O,B-PII
1807,and,O,I-PII
1807,cell,O,I-PII
1807,phone,O,I-PII
1807,number,O,I-PII
1807,details,O,I-PII
1807,"126,761,168",O,B-Number
1807,citizens,O,B-Person
1807,the,O,B-GPE
1807,United,O,I-GPE
1807,States,O,I-GPE
1807,taken,B-Databreach,O
1807,United,O,B-Organization
1807,States,O,I-Organization
1807,Cellular,O,I-Organization
1807,Corporation,O,I-Organization
1807,(,O,I-Organization
1807,U.S.,O,I-Organization
2806,the,O,B-Data
2806,database,O,I-Data
2806,till,O,B-Time
2806,January,O,I-Time
2806,2017,O,I-Time
2806,been,B-Databreach,O
2806,leaked,I-Databreach,O
120,An,O,B-Organization
120,Indiana,O,I-Organization
120,hospital,O,I-Organization
120,paid,B-Ransom,O
120,$,O,B-Money
120,ransom,B-Ransom,O
120,hackers,O,B-Person
120,hijacked,O,B-Capabilities
120,patient,O,I-Capabilities
120,data,O,I-Capabilities
1119,The,B-Ransom,O
1119,ransomware,I-Ransom,O
1119,attack,I-Ransom,O
1119,the,O,B-Device
1119,computers,O,I-Device
1119,Hancock,O,B-Organization
1119,Health,O,I-Organization
1119,Greenfield,O,B-GPE
1119,outside,O,B-Organization
1119,vendor,O,I-Organization
1119,Thursday,O,B-Time
2118,infected,O,B-Capabilities
2118,the,O,I-Capabilities
2118,system,O,I-Capabilities
2118,locking,O,B-Capabilities
2118,out,O,I-Capabilities
2118,data,O,I-Capabilities
3117,The,O,B-Malware
3117,virus,O,I-Malware
3117,demanded,B-Ransom,O
3117,four,O,B-Money
3117,bitcoins,O,I-Money
4110,The,O,B-Organization
4110,hospital,O,I-Organization
4110,paid,B-Ransom,O
4110,$,O,B-Money
4110,early,O,B-Time
4110,Saturday,O,I-Time
4110,morning,O,I-Time
7916,the,B-Ransom,O
7916,ransom,I-Ransom,O
9651,patient,O,B-PII
9651,data,O,I-PII
9651,was,B-Databreach,O
9651,not,I-Databreach,O
9651,compromised,I-Databreach,O
11871,Criminals,O,B-Person
11871,phishing,B-Phishing,O
11871,methods,I-Phishing,O
11871,through,O,B-Capabilities
11871,emails,O,I-Capabilities
11871,or,O,I-Capabilities
11871,bogus,O,I-Capabilities
11871,links,O,I-Capabilities
11871,infect,O,B-Purpose
11871,victims,O,I-Purpose
11871,with,O,I-Purpose
11871,malicious,O,I-Purpose
11871,software,O,I-Purpose
13003,Victims,O,B-Person
13003,them,O,B-Person
13003,the,O,B-Capabilities
13003,files,O,I-Capabilities
13003,have,O,I-Capabilities
13003,been,O,I-Capabilities
13003,hijacked,O,I-Capabilities
13003,they,O,B-Person
13003,have,B-Ransom,O
13003,to,I-Ransom,O
13003,pay,I-Ransom,O
14798,The,O,B-System
14798,systems,O,I-System
14798,Monday,O,B-Time
14798,paying,B-Ransom,O
14798,the,I-Ransom,O
14798,ransom,I-Ransom,O
15477,pay,B-Ransom,O
15477,the,I-Ransom,O
15477,ransom,I-Ransom,O
119,the,O,B-Organization
119,city,O,I-Organization
119,of,O,I-Organization
119,Atlanta,O,I-Organization
119,the,B-Ransom,O
119,attack,I-Ransom,O
119,the,O,B-Organization
119,city,O,I-Organization
119,paid,B-Ransom,O
119,$,O,B-Money
119,ransom,B-Ransom,O
1118,the,B-Ransom,O
1118,ransomware,I-Ransom,O
1118,attack,I-Ransom,O
1118,city,O,B-Device
1118,computers,O,I-Device
1118,5,O,B-Time
1118,a.m.,O,I-Time
1118,on,O,I-Time
1118,Thursday,O,I-Time
1118,",",O,I-Time
1118,March,O,I-Time
1118,encrypted,O,B-Capabilities
1118,some,O,I-Capabilities
1118,financial,O,I-Capabilities
1118,and,O,I-Capabilities
1118,person,O,I-Capabilities
1118,data,O,I-Capabilities
2117,the,B-Ransom,O
2117,ransomware,I-Ransom,O
2117,cyber,I-Ransom,O
2117,attack,I-Ransom,O
2117,the,O,B-Organization
2117,City,O,I-Organization
3116,information,O,B-Data
3116,has,B-Databreach,O
3116,been,I-Databreach,O
3116,accessed,I-Databreach,O
4109,the,B-Ransom,O
4109,ransom,I-Ransom,O
4109,demand,I-Ransom,O
4109,a,B-Ransom,O
4109,pay-per-computer,I-Ransom,O
4109,option,I-Ransom,O
4109,$,O,B-Money
4109,an,B-Ransom,O
4109,option,I-Ransom,O
4109,to,I-Ransom,O
4109,pay,I-Ransom,O
4109,$,O,B-Money
5090,the,B-Ransom,O
5090,ransom,I-Ransom,O
5090,demand,I-Ransom,O
5090,.8,O,B-Money
5090,bitcoins,O,I-Money
5090,computer,O,B-Device
5090,6,O,B-Money
5090,bitcoins,O,I-Money
5090,computers,O,B-Device
6056,$,O,B-Money
11870,customer,O,B-PII
11870,or,O,I-PII
11870,employee,O,I-PII
11870,data,O,I-PII
11870,was,B-Databreach,O
11870,compromised,I-Databreach,O
13002,Atlanta,O,B-Organization
13002,pay,B-Ransom,O
13002,the,I-Ransom,O
13002,ransom,I-Ransom,O
13002,demand,I-Ransom,O
14230,the,B-Ransom,O
14230,ransom,I-Ransom,O
14230,demand,I-Ransom,O
817,The,O,B-Organization
817,industrial,O,I-Organization
817,company,O,I-Organization
817,Tuesday,O,B-Time
817,released,B-PatchVulnerability,O
817,mitigations,O,B-Patch
817,eight,O,B-Vulnerability
817,vulnerabilities,O,I-Vulnerability
1816,Siemens,O,B-Organization
1816,AG,O,I-Organization
1816,Tuesday,O,B-Time
1816,issued,B-PatchVulnerability,O
1816,fixes,O,B-Patch
1816,addressing,B-PatchVulnerability,O
1816,eight,O,B-Vulnerability
1816,vulnerabilities,O,I-Vulnerability
3810,attacker,O,B-Person
3810,gain,B-Databreach,O
3810,unauthorized,I-Databreach,O
3810,access,I-Databreach,O
3810,industrial,O,B-System
3810,networks,O,I-System
5771,Siemens,O,B-Organization
5771,S602,O,B-Version
5771,S612,O,B-Version
5771,S623,O,B-Version
5771,S627-2M,O,B-Version
5771,SCALANCE,O,B-Device
5771,devices,O,I-Device
5771,software,O,B-Software
5771,versions,O,B-Version
5771,prior,O,I-Version
5771,to,O,I-Version
5771,V4,O,I-Version
5771,are,B-DiscoverVulnerability,O
5771,impacted,I-DiscoverVulnerability,O
6718,Researchers,O,B-Person
6718,Applied,O,B-Organization
6718,Risk,O,I-Organization
6718,discovered,B-DiscoverVulnerability,O
6718,the,O,B-Vulnerability
6718,flaw,O,I-Vulnerability
6718,said,B-DiscoverVulnerability,O
6718,vulnerability,O,B-Vulnerability
6718,exists,B-DiscoverVulnerability,O
6718,in,I-DiscoverVulnerability,O
6718,web,O,B-System
6718,server,O,I-System
6718,firewall,O,B-Software
6718,software,O,I-Software
7643,attacker,O,B-Person
7643,crafting,B-Phishing,O
7643,a,O,B-Website
7643,malicious,O,I-Website
7643,link,O,I-Website
7643,tricking,B-Phishing,O
7643,administrator,O,B-Person
7643,logged,O,B-Capabilities
7643,into,O,I-Capabilities
7643,the,O,I-Capabilities
7643,web,O,I-Capabilities
7643,server,O,I-Capabilities
7643,click,O,B-Capabilities
7643,that,O,I-Capabilities
7643,link,O,I-Capabilities
9411,administrator,O,B-Person
9411,is,B-Phishing,O
9411,misled,I-Phishing,O
9411,a,O,B-Website
9411,malicious,O,I-Website
9411,link,O,I-Website
9411,Applied,O,B-Person
9411,Risk,O,I-Person
9411,researcher,O,I-Person
9411,Nelson,O,I-Person
9411,Berg,O,I-Person
9411,said,B-DiscoverVulnerability,O
9411,in,I-DiscoverVulnerability,O
9411,analysis,B-DiscoverVulnerability,O
9411,the,O,B-Vulnerability
9411,flaw,O,I-Vulnerability
11696,vulnerability,O,B-Vulnerability
11696,CVE-2018-16555,O,B-CVE
11696,Applied,O,B-Person
11696,Risk,O,I-Person
11696,researcher,O,I-Person
11696,calculates,B-DiscoverVulnerability,O
12322,researchers,O,B-Person
12322,said,B-DiscoverVulnerability,O
12322,flaw,O,B-Vulnerability
12322,user,O,B-Capabilities
12322,interaction,O,I-Capabilities
12322,is,O,I-Capabilities
12322,required,O,I-Capabilities
12322,the,O,B-Capabilities
12322,administrator,O,I-Capabilities
12322,must,O,I-Capabilities
12322,be,O,I-Capabilities
12322,logged,O,I-Capabilities
12322,into,O,I-Capabilities
12322,the,O,I-Capabilities
12322,web,O,I-Capabilities
12322,interface,O,I-Capabilities
12869,Researchers,O,B-Person
12869,said,B-DiscoverVulnerability,O
12869,vulnerability,O,B-Vulnerability
12869,has,B-DiscoverVulnerability,O
12869,been,I-DiscoverVulnerability,O
12869,discovered,I-DiscoverVulnerability,O
13354,Siemens,O,B-Organization
13354,addressed,B-PatchVulnerability,O
13354,reported,O,B-Vulnerability
13354,vulnerability,O,I-Vulnerability
13354,releasing,B-PatchVulnerability,O
13354,software,O,B-Patch
13354,update,O,I-Patch
13354,V4,O,B-Version
13777,The,O,B-Organization
13777,industrial,O,I-Organization
13777,company,O,I-Organization
13777,released,B-PatchVulnerability,O
13777,fixes,O,B-Patch
13777,vulnerabilities,O,B-Vulnerability
13777,Tuesday,O,B-Time
14465,serious,O,B-Vulnerability
14465,vulnerability,O,I-Vulnerability
14465,CVE-2018-16556,O,B-CVE
14465,addressed,B-PatchVulnerability,O
14465,improper,O,B-Vulnerability
14465,input,O,I-Vulnerability
14465,validation,O,I-Vulnerability
14465,flaw,O,I-Vulnerability
14465,Siemens,O,B-Device
14465,S7-400,O,I-Device
14465,CPUs,O,I-Device
15315,improper,O,B-Vulnerability
15315,access,O,I-Vulnerability
15315,control,O,I-Vulnerability
15315,vulnerability,O,I-Vulnerability
15315,is,B-DiscoverVulnerability,O
15315,exploitable,I-DiscoverVulnerability,O
15315,Siemens,O,B-System
15315,IEC,O,I-System
15315,61850,O,I-System
15315,system,O,I-System
15315,configurator,O,I-System
15315,mitigated,B-PatchVulnerability,O
15449,vulnerability,O,B-Vulnerability
15449,CVE-2018-4858,O,B-CVE
15449,exists,B-DiscoverVulnerability,O
15449,in,I-DiscoverVulnerability,O
15449,a,O,B-System
15449,service,O,I-System
15449,products,O,B-Device
15449,the,O,B-System
15449,host,O,I-System
15449,âs,O,I-System
15449,network,O,I-System
15558,an,O,B-Person
15558,attacker,O,I-Person
15558,exfiltrate,B-Databreach,O
15558,limited,O,B-Data
15558,data,O,I-Data
15558,the,O,B-System
15558,system,O,I-System
15654,mitigated,B-PatchVulnerability,O
15654,improper,O,B-Vulnerability
15654,authentication,O,I-Vulnerability
15654,vulnerability,O,I-Vulnerability
15654,CVE-2018-13804,O,B-CVE
15654,SIMATIC,O,B-System
15654,IT,O,I-System
15654,Production,O,I-System
15654,Suite,O,I-System
15654,code,O,B-Vulnerability
15654,injection,O,I-Vulnerability
15654,vulnerability,O,I-Vulnerability
15654,CVE-2018-13814,O,B-CVE
15654,SIMATIC,O,B-System
15654,Panels,O,I-System
15654,SIMATIC,O,B-System
15654,WinCC,O,I-System
15654,allow,O,B-Capabilities
15654,an,O,I-Capabilities
15654,attacker,O,I-Capabilities
15654,with,O,I-Capabilities
15654,network,O,I-Capabilities
15654,access,O,I-Capabilities
1806,The,O,B-Person
1806,researchers,O,I-Person
1806,the,O,B-Person
1806,developers,O,I-Person
1806,found,B-DiscoverVulnerability,O
1806,these,O,B-Vulnerability
1806,issues,O,I-Vulnerability
1806,some,O,B-Person
1806,fixing,B-PatchVulnerability,O
1806,the,O,B-Vulnerability
1806,vulnerabilities,O,I-Vulnerability
711,computers,O,B-Device
711,weekend,O,B-Time
711,the,O,B-Malware
711,malware,O,I-Malware
711,$,O,B-Money
711,ransom,B-Ransom,O
711,payments,I-Ransom,O
1710,Monday,O,B-Time
1710,payments,B-Ransom,O
1710,Bitcoin,O,B-PaymentMethod
1710,wallets,O,I-PaymentMethod
1710,malware,O,B-Malware
5673,ransom,B-Ransom,O
5673,victims,O,B-Person
5673,Bitcoin,O,B-PaymentMethod
5673,the,O,B-Time
5673,past,O,I-Time
5673,week,O,I-Time
6625,ransom,B-Ransom,O
6625,create,O,B-Capabilities
6625,an,O,I-Capabilities
6625,individual,O,I-Capabilities
6625,bitcoin,O,I-Capabilities
6625,wallet,O,I-Capabilities
6625,victim,O,B-Person
1106,Colorado,O,B-Organization
1106,Department,O,I-Organization
1106,of,O,I-Organization
1106,Transportation,O,I-Organization
1106,employees,O,B-Person
1106,Thursday,O,B-Time
1106,a,O,B-Malware
1106,ransomware,O,I-Malware
1106,virus,O,I-Malware
1106,hijacked,O,B-Capabilities
1106,computer,O,I-Capabilities
1106,files,O,I-Capabilities
1106,demanded,B-Ransom,O
1106,payment,I-Ransom,O
1106,in,O,B-PaymentMethod
1106,bitcoin,O,I-PaymentMethod
2105,the,B-Ransom,O
2105,attack,I-Ransom,O
2105,paid,B-Ransom,O
2105,attackers,O,B-Person
4097,files,O,B-Data
4097,were,B-Databreach,O
4097,damaged,I-Databreach,O
4097,or,I-Databreach,O
4097,recovered,I-Databreach,O
6984,McAfee,O,B-Organization
6984,provided,B-PatchVulnerability,O
6984,a,O,B-Patch
6984,software,O,I-Patch
6984,patch,O,I-Patch
6984,Wednesday,O,B-Time
6984,stop,O,B-Capabilities
6984,the,O,I-Capabilities
6984,execution,O,I-Capabilities
6984,of,O,I-Capabilities
6984,the,O,I-Capabilities
6984,ransomware,O,I-Capabilities
7903,the,O,B-Organization
7903,state,O,I-Organization
7903,its,O,B-Organization
7903,antivirus,O,I-Organization
7903,software,O,I-Organization
7903,provider,O,I-Organization
7903,implement,B-PatchVulnerability,O
7903,a,O,B-Patch
7903,fix,O,I-Patch
7903,today,O,B-Time
8789,The,O,B-Organization
8789,state,O,I-Organization
8789,paying,B-Ransom,O
8789,ransomware,I-Ransom,O
12460,hospital,O,B-Organization
12460,Hancock,O,B-Organization
12460,Health,O,I-Organization
12460,Indiana,O,B-GPE
12460,paid,B-Ransom,O
12460,$,O,B-Money
12992,the,B-Ransom,O
12992,attack,I-Ransom,O
12992,hackers,O,B-Person
12992,gained,O,B-Capabilities
12992,access,O,I-Capabilities
12992,remotely,O,I-Capabilities
12992,using,O,I-Capabilities
12992,a,O,I-Capabilities
12992,vendor,O,I-Capabilities
12992,âs,O,I-Capabilities
12992,user,O,I-Capabilities
12992,name,O,I-Capabilities
12992,and,O,I-Capabilities
713,Files,O,B-Data
713,movie,O,B-Data
713,have,B-Databreach,O
713,leaked,I-Databreach,O
713,Disney,O,B-Organization
713,hackers,O,B-Person
713,demands,B-Ransom,O
2711,hackers,O,B-Person
2711,get,B-Databreach,O
2711,access,I-Databreach,O
2711,the,O,B-System
2711,systems,O,I-System
2711,Larson,O,B-Organization
2711,Studios,O,I-Organization
2711,Hollywood,O,B-GPE
2711,dialogue,O,B-Data
2711,movies,O,B-Data
4697,hackers,O,B-Person
4697,had,B-Ransom,O
4697,demanded,I-Ransom,O
4697,Disney,O,B-Organization
4697,pay,B-Ransom,O
4697,in,O,B-PaymentMethod
4697,Bitcoins,O,I-PaymentMethod
6627,Disney,O,B-Organization
6627,pay,B-Ransom,O
6627,the,O,B-Person
6627,attackers,O,I-Person
7554,the,B-Databreach,O
7554,leak,I-Databreach,O
7554,the,O,B-Data
7554,files,O,I-Data
7554,the,O,B-Data
7554,movie,O,I-Data
8457,The,O,B-Organization
8457,Dark,O,I-Organization
8457,Overlord,O,I-Organization
8457,a,O,B-Person
8457,group,O,I-Person
8457,of,O,I-Person
8457,hackers,O,I-Person
8457,Netflix,O,B-Organization
8457,ransom,B-Ransom,O
8457,demands,I-Ransom,O
8457,April,O,B-Time
8457,2017,O,I-Time
9326,the,O,B-Organization
9326,hacking,O,I-Organization
9326,gang,O,I-Organization
9326,extorted,B-Ransom,O
9326,the,O,B-Time
9326,past,O,I-Time
9326,had,B-Databreach,O
9326,stolen,I-Databreach,O
9326,content,O,B-Data
9326,media,O,B-Organization
9326,companies,O,I-Organization
14941,phishing,B-Phishing,O
10256,VICE,O,B-Organization
10256,Germany,O,I-Organization
10256,reported,B-DiscoverVulnerability,O
10256,the,O,B-Vulnerability
10256,security,O,I-Vulnerability
10256,issues,O,I-Vulnerability
10256,Skirt,O,B-Organization
10256,Club,O,I-Organization
10256,mid-December,O,B-Time
10256,2016,O,I-Time
10256,Skirt,O,B-Organization
10256,Club,O,I-Organization
10256,more,O,B-Time
10256,than,O,I-Time
10256,three,O,I-Time
10256,weeks,O,I-Time
10256,to,B-PatchVulnerability,O
10256,patch,I-PatchVulnerability,O
10256,the,O,B-Vulnerability
10256,issue,O,I-Vulnerability
4781,denial,O,B-Capabilities
4781,of,O,I-Capabilities
4781,service,O,I-Capabilities
4781,attacks,O,I-Capabilities
4781,have,O,I-Capabilities
4781,been,O,I-Capabilities
4781,perpetrated,O,I-Capabilities
4781,customers,O,B-Person
4781,blackmailers,O,B-Person
4781,Lloyds,O,B-Organization
4781,a,B-Ransom,O
4781,ransom,I-Ransom,O
4781,demand,I-Ransom,O
5757,the,O,B-Organization
5757,bank,O,I-Organization
5757,users,O,B-Person
5757,gain,B-Databreach,O
5757,access,I-Databreach,O
5757,their,O,B-PII
5757,accounts,O,I-PII
2426,The,O,B-Person
2426,customer,O,I-Person
2426,is,B-Phishing,O
2426,persuaded,I-Phishing,O
2426,run,O,B-Capabilities
2426,the,O,I-Capabilities
2426,Windows,O,I-Capabilities
2426,Event,O,I-Capabilities
2426,Viewer,O,I-Capabilities
2426,perform,B-Phishing,O
2426,bogus,I-Phishing,O
2426,diagnostics,I-Phishing,O
2426,install,O,B-Purpose
2426,one,O,I-Purpose
2426,of,O,I-Purpose
2426,a,O,I-Purpose
2426,range,O,I-Purpose
2426,of,O,I-Purpose
2426,remote,O,I-Purpose
2426,desktop,O,I-Purpose
2426,support,O,I-Purpose
2426,tools,O,I-Purpose
3424,the,O,B-Person
3424,scammers,O,I-Person
3424,complete,O,B-Purpose
3424,remote,O,I-Purpose
3424,control,O,I-Purpose
3424,over,O,I-Purpose
3424,the,O,I-Purpose
3424,victim,O,I-Purpose
3424,âs,O,I-Purpose
3424,free,O,B-Purpose
3424,to,O,I-Purpose
3424,steal,O,I-Purpose
3424,data,O,I-Purpose
3424,install,O,B-Purpose
3424,malware,O,I-Purpose
3424,logging,O,B-Purpose
3424,into,O,I-Purpose
3424,online,O,I-Purpose
3424,banking,O,I-Purpose
3424,transferring,O,B-Purpose
3424,money,O,I-Purpose
7298,the,O,B-Person
7298,fraudsters,O,I-Person
7298,accessed,O,B-Capabilities
7298,stolen,O,I-Capabilities
7298,data,O,I-Capabilities
7298,they,O,B-Person
7298,convincing,B-Phishing,O
7298,their,O,B-Person
7298,victims,O,I-Person
8212,data,B-Databreach,O
8212,breach,I-Databreach,O
8212,cybercrime,I-Databreach,O
4314,Colorado,O,B-Organization
4314,DOT,O,I-Organization
4314,pay,B-Ransom,O
4314,the,I-Ransom,O
4314,ransom,I-Ransom,O
4314,ransomware,O,B-Malware
4314,SamSam,O,B-Malware
7199,the,O,B-Organization
7199,victims,O,I-Organization
7199,an,O,B-Organization
7199,Indiana,O,I-Organization
7199,hospital,O,I-Organization
7199,agreed,B-Ransom,O
7199,to,I-Ransom,O
7199,pay,I-Ransom,O
7199,$,O,B-Money
7199,ransom,B-Ransom,O
7199,demand,I-Ransom,O
8114,Hospital,O,B-Person
8114,officials,O,I-Person
8114,pay,B-Ransom,O
8114,the,I-Ransom,O
8114,ransom,I-Ransom,O
8114,its,O,B-Device
8114,computers,O,I-Device
8996,DOT,O,B-Person
8996,officials,O,I-Person
8996,paying,B-Ransom,O
8996,the,I-Ransom,O
8996,ransom,I-Ransom,O
8996,demand,I-Ransom,O
12010,SamSam,O,B-Person
12010,operators,O,I-Person
12010,asked,B-Ransom,O
12010,for,I-Ransom,O
12010,1,O,B-Money
12010,Bitcoin,O,I-Money
12010,ransom,B-Ransom,O
12010,victims,O,B-Person
12010,computers,O,B-Device
933,this,B-Phishing,O
933,campaign,I-Phishing,O
933,hackers,O,B-Person
933,distributing,O,B-Purpose
933,the,O,I-Purpose
933,malware,O,I-Purpose
3925,These,O,B-File
3925,files,O,I-File
3925,are,B-Phishing,O
3925,being,I-Phishing,O
3925,circulated,I-Phishing,O
3925,WhatsApp,O,B-Software
3925,authentic,O,B-File
3925,word,O,I-File
3925,files,O,I-File
3925,obtaining,B-Databreach,O
3925,sensitive,O,B-Data
3925,information,O,I-Data
3925,users,O,B-Person
3925,online,O,B-PII
3925,banking,O,I-PII
3925,credentials,O,I-PII
3925,PIN,O,B-PII
3925,codes,O,I-PII
